category,subcategory,knowledge,premise,hypothesis,binary_classification_label,T5Pred,,,,
change_with_action,selling,Selling something reduces its quantity,Jesse organized a garage sale yesterday. Jesse sold a total of 101 items at a minimum price of 1 USD each.,Jesse could have made 70 money in the garage sale.,FALSE,TRUE,0,,,
change_with_action,selling,Selling something reduces its quantity,Jude organized a sale and sold a total of 371 items at a maximum price of 1 USD each.,Jude could have made 340 money in the garage sale.,TRUE,TRUE,1,,,
change_with_action,selling,Selling something reduces its quantity,Jude organized a sale and sold a total of 371 items at a maximum price of 1 USD each.,Jude could have made 390 money in the garage sale.,FALSE,TRUE,0,,,
change_with_action,selling,Selling something reduces its quantity,Evan organized a garage sale yesterday. Evan sold a total of 441 items at a maximum price of 1 USD each.,Evan could have made 420 money in the garage sale.,TRUE,TRUE,1,,,
change_with_action,selling,Selling something reduces its quantity,Evan organized a garage sale yesterday. Evan sold a total of 441 items at a maximum price of 1 USD each.,Evan could have made 450 money in the garage sale.,FALSE,TRUE,0,,,
change_with_action,selling,Selling price of an object decreases if its broken,Mateo purchased a phone for 313 dollars and its screen broke as it fell on the ground.,Mateo can possibly sell that phone at a price of 200 dollars.,TRUE,TRUE,1,,,
change_with_action,selling,Selling price of an object decreases if its broken,Mateo purchased a phone for 313 dollars and its screen broke as it fell on the ground.,Mateo can possibly sell that phone at a price of 350 dollars.,FALSE,TRUE,0,,,
change_with_action,selling,Selling price of an object decreases if its broken,James purchased a phone for 393 dollars and its screen broke as it fell on the ground.,James can possibly sell that phone at a price of 150 dollars.,TRUE,TRUE,1,,,
change_with_action,selling,Selling price of an object decreases if its broken,James purchased a phone for 393 dollars and its screen broke as it fell on the ground.,James can possibly sell that phone at a price of 500 dollars.,FALSE,TRUE,0,,,
change_with_action,selling,Selling price of an object decreases if discount is given,Cooper purchased a phone for 354 dollars. The phone price was discounted.,The original price of the phone could be 450 dollars.,TRUE,TRUE,1,,,
change_with_action,selling,Selling price of an object decreases if discount is given,Cooper purchased a phone for 354 dollars. The phone price was discounted.,The original price of the phone could be 275 dollars.,FALSE,TRUE,0,,,
change_with_action,selling,Selling price of an object decreases if discount is given,Arthur purchased a phone for 552 dollars. The phone price was discounted.,The original price of the phone could be 625 dollars.,TRUE,TRUE,1,,,
change_with_action,selling,Selling price of an object decreases if discount is given,Arthur purchased a phone for 552 dollars. The phone price was discounted.,The original price of the phone could be 475 dollars.,FALSE,TRUE,0,,,
change_with_action,selling,Selling price of an object decreases if discount is given,Isaac bought a phone at a discounted price of 515 dollars.,The original price of the phone could be 600 dollars.,TRUE,TRUE,1,,,
change_with_action,selling,Selling price of an object decreases if discount is given,Isaac bought a phone at a discounted price of 515 dollars.,The original price of the phone could be 450 dollars.,FALSE,TRUE,0,,,
change_with_action,selling,Selling price of an object decreases if discount is given,Samuel bought a phone at a discounted price of 370 dollars.,The original price of the phone could be 425 dollars.,TRUE,TRUE,1,,,
change_with_action,selling,Selling price of an object decreases if discount is given,Samuel bought a phone at a discounted price of 370 dollars.,The original price of the phone could be 325 dollars.,FALSE,TRUE,0,,,
change_with_action,selling,Selling price of an object decreases if discount is given,There is a phone whose price before discount was 680 dollars. Jason brought that phone in a sale.,The discounted price of the phone could be 650 dollars.,TRUE,TRUE,1,,,
change_with_action,selling,Selling price of an object decreases if discount is given,There is a phone whose price before discount was 680 dollars. Jason brought that phone in a sale.,The discounted price of the phone could be 775 dollars.,FALSE,TRUE,0,,,
change_with_action,selling,Selling price of an object decreases if discount is given,There is a phone whose price before discount was 392 dollars. Victor brought that phone in a sale.,The discounted price of the phone could be 300 dollars.,TRUE,TRUE,1,,,
change_with_action,selling,Selling price of an object decreases if discount is given,There is a phone whose price before discount was 392 dollars. Victor brought that phone in a sale.,The discounted price of the phone could be 450 dollars.,FALSE,TRUE,0,,,
change_with_action,stretching,When something is stretched its length increases,Jackson had a elastic belt whose size was 10 units and he stretched it.,The size of the belt could be 13 units after stretching.,TRUE,TRUE,1,,,
change_with_action,stretching,When something is stretched its length increases,Jackson had a elastic belt whose size was 10 units and he stretched it.,The size of the belt could be 7 units after stretching.,FALSE,TRUE,0,,,
change_with_action,stretching,When something is stretched its length increases,Calvin had a elastic belt whose size was 8 units. He stretched it.,The size of the belt could be 11 units after stretching.,TRUE,TRUE,1,,,
change_with_action,stretching,When something is stretched its length increases,Calvin had a elastic belt whose size was 8 units. He stretched it.,The size of the belt could be 2 units after stretching.,FALSE,TRUE,0,,,
change_with_action,subtraction,Subtracting a positive number from a value results in a smaller value,There is number 62 and a positive value is subtracted from it.,The result could be 50.,TRUE,TRUE,1,,,
change_with_action,subtraction,Subtracting a positive number from a value results in a smaller value,There is number 62 and a positive value is subtracted from it.,The result could be 65.,FALSE,TRUE,0,,,
change_with_action,subtraction,Subtracting a positive number from a value results in a smaller value,A positive number was subtracted from 52.,The result could be 35.,TRUE,TRUE,1,,,
change_with_action,subtraction,Subtracting a positive number from a value results in a smaller value,A positive number was subtracted from 52.,The result could be 54.,FALSE,TRUE,0,,,
change_with_action,subtraction,Subtracting a negative number from a value results in a larger value,A negative number was subtracted from 78.,The result could be 91.,TRUE,TRUE,1,,,
change_with_action,subtraction,Subtracting a negative number from a value results in a larger value,A negative number was subtracted from 78.,The result could be 74.,FALSE,TRUE,0,,,
change_with_action,subtraction,Subtracting a negative number from a value results in a larger value,A negative number was subtracted from 62.,The result could be 71.,TRUE,TRUE,1,,,
change_with_action,subtraction,Subtracting a negative number from a value results in a larger value,A negative number was subtracted from 62.,The result could be 55.,FALSE,TRUE,0,,,
change_with_action,teaching,"In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school",Edward spends 10 hours in the school and studies multiple subjects.,Edward could spend 7 on studying Maths.,TRUE,TRUE,1,,,
change_with_action,teaching,"In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school",Edward spends 10 hours in the school and studies multiple subjects.,Edward could spend 10 on studying Maths.,FALSE,TRUE,0,,,
change_with_action,teaching,"In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school",John spends 8 hours in the school and studies multiple subjects.,John could spend 3 on studying Maths.,TRUE,TRUE,1,,,
