index,category,subcategory,premise,knowledge,question,question_text,options,value_answer,option_answer,author,GPT3Pred
442,attribute_comparison,speed_and_time,A bike and a car travelled equal distance in a straight line. The speed of the car which took less time to travel is 43 miles/hour.,Time taken is inversely proportional to speed,"{'question_text': 'What could be the speed of the bike ?', 'options': [{'A': 38}, {'B': 44}, {'C': 46}, {'D': 40}, {'E': 'None'}], 'value_answer': [38, 40], 'option_answer': ['A', 'D'], 'other': {'given_value': 43, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the speed of the bike ?,"[{'A': 38}, {'B': 44}, {'C': 46}, {'D': 40}, {'E': 'None'}]","[38, 40]","['A', 'D']",Saurabh,"[38, 44, 46, 40]"
1355,non_numerical_sg,tailor,Jameson had a family function for which he wanted some get some new clothes. So he decided to get them stitched. He went to a shop for this work.,Job of a tailor is to stitch clothes,"{'question_text': ""He could have gone to who's shop"", 'options': [{'A': 'Tailor'}, {'B': 'Cobbler'}, {'C': 'Mechanic'}, {'D': 'None'}], 'value_answer': ['Tailor'], 'option_answer': ['A'], 'other': {}}",He could have gone to who's shop,"[{'A': 'Tailor'}, {'B': 'Cobbler'}, {'C': 'Mechanic'}, {'D': 'None'}]",['Tailor'],['A'],Sidharth,[Tailor]
217,attribute_comparison,winning_and_losing_team,"In the recent soccer game, the losing team scored 21 points.",Losing team scores less than winning team.,"{'question_text': 'How many points could have been scored by the winning team?', 'options': [{'A': 16}, {'B': 22}, {'C': 21}, {'D': 20}, {'E': 'None'}], 'value_answer': [22, 21], 'option_answer': ['B', 'C'], 'other': {'given_value': 21, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",How many points could have been scored by the winning team?,"[{'A': 16}, {'B': 22}, {'C': 21}, {'D': 20}, {'E': 'None'}]","[22, 21]","['B', 'C']",Kevin,"[22, 21, 20]"
602,attribute_comparison,pressure_and_volume,"To identify optimal gases to be used in airbags, Justin was pressure testing it with two gases. The volume of gas with lower pressure is 19 units.",The volume of an ideal gas is inversely proportional to the pressure of the gas.,"{'question_text': 'What could be the volume of the other gas?', 'options': [{'A': 17}, {'B': 15}, {'C': 14}, {'D': 21}], 'value_answer': [17, 15, 14], 'option_answer': ['A', 'B', 'C'], 'other': {'given_value': 19, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the volume of the other gas?,"[{'A': 17}, {'B': 15}, {'C': 14}, {'D': 21}]","[17, 15, 14]","['A', 'B', 'C']",Yamini,"[17, 21]"
315,attribute_comparison,kinetic_energy_and_speed,There are two identical balls rolling down the mountain with different speeds. The faster ball has a kinetic energy of 90 units.,Kinetic energy is directly proportional to speed.,"{'question_text': 'What could be kinetic energy of the slower ball?', 'options': [{'A': 100}, {'B': 70}, {'C': 80}, {'D': 85}, {'E': 'None'}], 'value_answer': [70, 80, 85], 'option_answer': ['B', 'C', 'D'], 'other': {'given_value': 90, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be kinetic energy of the slower ball?,"[{'A': 100}, {'B': 70}, {'C': 80}, {'D': 85}, {'E': 'None'}]","[70, 80, 85]","['B', 'C', 'D']",Himanshu,"[70, 80, 85]"
285,attribute_comparison,winning_and_losing_team,"In the recent high school soccer game, the away team won the match and scored 22 points.",Winning team scores more than losing team.,"{'question_text': 'How many points could have been scored by the losing team?', 'options': [{'A': 20}, {'B': 25}, {'C': 19}, {'D': 17}], 'value_answer': [20, 19, 17], 'option_answer': ['A', 'C', 'D'], 'other': {'given_value': 22, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",How many points could have been scored by the losing team?,"[{'A': 20}, {'B': 25}, {'C': 19}, {'D': 17}]","[20, 19, 17]","['A', 'C', 'D']",Kevin,"[20, 19]"
1204,non_numerical,nature_sense,"In a biology mid term exams, Jackson was asked the number of legs an insect has.",Insects have six legs.,"{'question_text': 'What could be the answer wrote by the candidate in his mid term exams?', 'options': [{'A': '6'}, {'B': '16'}, {'C': '9'}, {'D': '5'}], 'value_answer': ['6'], 'option_answer': ['A'], 'other': {}}",What could be the answer wrote by the candidate in his mid term exams?,"[{'A': '6'}, {'B': '16'}, {'C': '9'}, {'D': '5'}]",['6'],['A'],Kevin,['6']
752,attribute_comparison,center_sector_angle,The value of the angle subtended by an arc of given length at the center of the circle and on the circle's circumference is 113 units.,The angle subtended by an arc of a circle at its center is greater than the angle it subtends anywhere on the circle's circumference.,"{'question_text': 'What could be the angle subtended by the arc at the center of the circle?', 'options': [{'A': 108}, {'B': 113}, {'C': 116}, {'D': 114}], 'value_answer': [116, 114], 'option_answer': ['C', 'D'], 'other': {'given_value': 113, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the angle subtended by the arc at the center of the circle?,"[{'A': 108}, {'B': 113}, {'C': 116}, {'D': 114}]","[116, 114]","['C', 'D']",Sivapriya,[116]
274,attribute_comparison,volume_and_base_area ,Jaxon and his neighbour fitted a water tank of same height. Jaxon's water tank is larger than his neighbours. The base area of Jaxon's water tank is 6 units.,Volume is directly proportional to base area when height is constant.,"{'question_text': 'What could be the base area of the tank installed by Jaxon?', 'options': [{'A': 10}, {'B': 2}, {'C': 7}, {'D': 4}], 'value_answer': [2, 4], 'option_answer': ['B', 'D'], 'other': {'given_value': 6, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the base area of the tank installed by Jaxon?,"[{'A': 10}, {'B': 2}, {'C': 7}, {'D': 4}]","[2, 4]","['B', 'D']",Kevin,"[10, 7]"
1507,non_numerical,repitiles_and_family,"William was playing on the floor, and saw an animal moving that have the skin covered with hard scales.","Reptiles like snakes, lizards are a group of air-breathing vertebrates that have internal fertilization, amniotic development, and epidermal scales covering part or all of their body.","{'question_text': 'What could be the animal?', 'options': [{'A': 'snake'}, {'B': 'lizard'}, {'C': 'dog'}, {'D': 'cat'}], 'value_answer': ['snake', 'lizard'], 'option_answer': ['A', 'B'], 'other': {}}",What could be the animal?,"[{'A': 'snake'}, {'B': 'lizard'}, {'C': 'dog'}, {'D': 'cat'}]","['snake', 'lizard']","['A', 'B']",Sivapriya,"[snake, lizard]"
523,attribute_comparison,diffusion_and_mass,Samuel is studying the graham's law by filling containers with two different gases of different masses. The rate of diffusion of gas when mass is higher is 68 units.,The rate of diffusion is inversely proportional to the molar mass.,"{'question_text': 'What could be the rate of diffusion of other gas?', 'options': [{'A': 64}, {'B': 69}, {'C': 61}, {'D': 72}, {'E': 'None'}], 'value_answer': [69, 72], 'option_answer': ['B', 'D'], 'other': {'given_value': 68, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the rate of diffusion of other gas?,"[{'A': 64}, {'B': 69}, {'C': 61}, {'D': 72}, {'E': 'None'}]","[69, 72]","['B', 'D']",Yamini,"[64, 61, 72]"
1381,non_numerical,composer,A theatre recently invited a world famous composer for their final act.,A composer is a person who writes music.,"{'question_text': 'What activity could have been performed by him?', 'options': [{'A': 'cleaning'}, {'B': 'making music'}, {'C': 'marketing'}, {'D': 'painting'}], 'value_answer': ['making music'], 'option_answer': ['B'], 'other': {}}",What activity could have been performed by him?,"[{'A': 'cleaning'}, {'B': 'making music'}, {'C': 'marketing'}, {'D': 'painting'}]",['making music'],['B'],Saurabh,[making music]
734,attribute_comparison,TIR_and_critical_angle,Judah wanted to observe the total internal reflection by the rays of light incident at an angle in the glass. The critical angle of this glass-air interface is 41 units.,"When a light goes from a denser medium to a less dense medium, as the angle of incidence exceeds the critical angle, the ray reflects the denser medium. This process is called total internal reflection.","{'question_text': 'What could be the angle of incidence of the light ray at the glass-air interface?', 'options': [{'A': 40}, {'B': 38}, {'C': 37}, {'D': 36}, {'E': 'None'}], 'value_answer': ['None'], 'option_answer': ['E'], 'other': {'given_value': 41, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",What could be the angle of incidence of the light ray at the glass-air interface?,"[{'A': 40}, {'B': 38}, {'C': 37}, {'D': 36}, {'E': 'None'}]",['None'],['E'],Sivapriya,"[40, 38]"
566,attribute_comparison,heat_and_area,David is having a back ache. He bought two heating pads with different surface area to warm his muscles and he found the heat transfer to be different. The rate of heat transfer with the heating pad with higher surface area is 61 units.,The rate of heat transfer is directly proportional to the surface area through which the heat is being conducted.,"{'question_text': 'What could be the rate of heat transfer of the other heating pad?', 'options': [{'A': 60}, {'B': 70}, {'C': 51}, {'D': 69}, {'E': 'None'}], 'value_answer': [60, 51], 'option_answer': ['A', 'C'], 'other': {'given_value': 61, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the rate of heat transfer of the other heating pad?,"[{'A': 60}, {'B': 70}, {'C': 51}, {'D': 69}, {'E': 'None'}]","[60, 51]","['A', 'C']",Yamini,"[60, 51]"
534,attribute_comparison,diffusion_and_mass,Leon and his friend heated two bowls of water to make coffee. They noticed that the sugar cubes dissolved at different rates in both bowls. The rate of diffusion of sugar with water in the bowl at lower temperature is 46 units.,"At higher temperatures, the rate at which fluid particles will diffuse is faster than at lower temperatures.","{'question_text': 'What could be the rate of diffusion of the other water?', 'options': [{'A': 43}, {'B': 49}, {'C': 41}, {'D': 44}, {'E': 'None'}], 'value_answer': [49], 'option_answer': ['B'], 'other': {'given_value': 46, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the rate of diffusion of the other water?,"[{'A': 43}, {'B': 49}, {'C': 41}, {'D': 44}, {'E': 'None'}]",[49],['B'],Yamini,"[49, 44]"
1281,non_numerical,water_float,Patrick is in a swimming pool and he threw an object into water which sunk.,"Objects like apples, wood, and sponges are less dense than water and they will float in water. Many hollow things like empty bottles, balls, and balloons will also float. That's because air is less dense than water.","{'question_text': 'What could be the object?', 'options': [{'A': 'balloon'}, {'B': 'apple'}, {'C': 'coin'}, {'D': 'marble'}], 'value_answer': ['coin', 'marble'], 'option_answer': ['C', 'D'], 'other': {}}",What could be the object?,"[{'A': 'balloon'}, {'B': 'apple'}, {'C': 'coin'}, {'D': 'marble'}]","['coin', 'marble']","['C', 'D']",Yamini,"[{'A': 'balloon'}, {'B': 'apple'}, {'C': 'marble'}]"
669,attribute_comparison,battery_time,Brandon is testing on screen time of two mobile. The mobile with lower on screen time has a battery of 5250 mAh. ,Mobile on screen time is directly proportional to it's battery capacity.,"{'question_text': 'What could be the battery capacity of other device?', 'options': [{'A': 5259}, {'B': 5251}, {'C': 5236}, {'D': 5268}, {'E': 'None'}], 'value_answer': [5259, 5251, 5268], 'option_answer': ['A', 'B', 'D'], 'other': {'given_value': 5250, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the battery capacity of other device?,"[{'A': 5259}, {'B': 5251}, {'C': 5236}, {'D': 5268}, {'E': 'None'}]","[5259, 5251, 5268]","['A', 'B', 'D']",Sidharth,"[5251, 5259, 5268]"
1359,non_numerical_sg,travel_air,"Leonardo wanted to travel from Arizona to California in the shortest time possible. He decided to go by car, but he got late.",Air travel is faster than road travel,"{'question_text': 'What could be the preferred mode of transportation?', 'options': [{'A': 'Car'}, {'B': 'Bus'}, {'C': 'Bike'}, {'D': 'Airplane'}], 'value_answer': ['Airplane'], 'option_answer': ['D'], 'other': {}}",What could be the preferred mode of transportation?,"[{'A': 'Car'}, {'B': 'Bus'}, {'C': 'Bike'}, {'D': 'Airplane'}]",['Airplane'],['D'],Sidharth,[Airplane]
1471,non_numerical,current_flow,Thomas got a shock when he switched on a short-circuited switch using an object instead of his bare hands.,Metals are good conductors of electricity whereas insulators are bad conductors of electricity.,"{'question_text': 'What could be the object used?', 'options': [{'A': 'Copper stick'}, {'B': 'Rubber stick'}, {'C': 'Steel holder'}, {'D': 'Glass rod'}], 'value_answer': ['Copper stick', 'Steel holder'], 'option_answer': ['A', 'C'], 'other': {}}",What could be the object used?,"[{'A': 'Copper stick'}, {'B': 'Rubber stick'}, {'C': 'Steel holder'}, {'D': 'Glass rod'}]","['Copper stick', 'Steel holder']","['A', 'C']",Sivapriya,"[Rubber stick, Glass rod]"
300,attribute_comparison,force_and_acceleration,Noah is relocating to a new home and has to push different boxes to his room. There are two boxes. The first box contains books and is significantly heavy than the second box which contains pillows. The heavier box is pushed with an acceleration of 80 units.,"Given the same force, an object with higher mass will have lower acceleration.","{'question_text': 'What could be the acceleration of lighter box?', 'options': [{'A': 81}, {'B': 72}, {'C': 80}, {'D': 83}], 'value_answer': [81, 83], 'option_answer': ['A', 'D'], 'other': {'given_value': 80, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the acceleration of lighter box?,"[{'A': 81}, {'B': 72}, {'C': 80}, {'D': 83}]","[81, 83]","['A', 'D']",Himanshu,"[81, 83]"
215,attribute_comparison,legal_age,Joshua is an Indian citizen and recently cast his first vote in the national assembly election.,Legal age to vote is 18 years in India,"{'question_text': 'What could be the age of Joshua when he casted the vote?', 'options': [{'A': 18}, {'B': 22}, {'C': 14}, {'D': 21}], 'value_answer': [18, 22, 21], 'option_answer': ['A', 'B', 'D'], 'other': {'given_value': 18, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",What could be the age of Joshua when he casted the vote?,"[{'A': 18}, {'B': 22}, {'C': 14}, {'D': 21}]","[18, 22, 21]","['A', 'B', 'D']",Kevin,[18]
